Stim,CorrResp,Ctx_color,imStim,imStim_r,imStim_g,x_pos,y_pos,Hand,Feedback,Import_Stim.thisRepN,Import_Stim.thisTrialN,Import_Stim.thisN,Import_Stim.thisIndex,Instr_Exp_Bool.thisRepN,Instr_Exp_Bool.thisTrialN,Instr_Exp_Bool.thisN,Instr_Exp_Bool.thisIndex,RT_Bool_Hand.thisRepN,RT_Bool_Hand.thisTrialN,RT_Bool_Hand.thisN,RT_Bool_Hand.thisIndex,RT_Iter_Hand.thisRepN,RT_Iter_Hand.thisTrialN,RT_Iter_Hand.thisN,RT_Iter_Hand.thisIndex,TR_Bool_Hand.thisRepN,TR_Bool_Hand.thisTrialN,TR_Bool_Hand.thisN,TR_Bool_Hand.thisIndex,TR_Block_Hand.thisRepN,TR_Block_Hand.thisTrialN,TR_Block_Hand.thisN,TR_Block_Hand.thisIndex,TR_Iter_Hand.thisRepN,TR_Iter_Hand.thisTrialN,TR_Iter_Hand.thisN,TR_Iter_Hand.thisIndex,TR_Feedback_Bool_Hand.thisRepN,TR_Feedback_Bool_Hand.thisTrialN,TR_Feedback_Bool_Hand.thisN,TR_Feedback_Bool_Hand.thisIndex,TR_Penalty_Bool_Hand.thisRepN,TR_Penalty_Bool_Hand.thisTrialN,TR_Penalty_Bool_Hand.thisN,TR_Penalty_Bool_Hand.thisIndex,CR_Old_Bool.thisRepN,CR_Old_Bool.thisTrialN,CR_Old_Bool.thisN,CR_Old_Bool.thisIndex,CR_Old_Grp_B_Bool.thisRepN,CR_Old_Grp_B_Bool.thisTrialN,CR_Old_Grp_B_Bool.thisN,CR_Old_Grp_B_Bool.thisIndex,CR_Old_Iter_Ctx1.thisRepN,CR_Old_Iter_Ctx1.thisTrialN,CR_Old_Iter_Ctx1.thisN,CR_Old_Iter_Ctx1.thisIndex,CR_Old_Iter_Ctx2.thisRepN,CR_Old_Iter_Ctx2.thisTrialN,CR_Old_Iter_Ctx2.thisN,CR_Old_Iter_Ctx2.thisIndex,CR_Old_Grp_R_Bool.thisRepN,CR_Old_Grp_R_Bool.thisTrialN,CR_Old_Grp_R_Bool.thisN,CR_Old_Grp_R_Bool.thisIndex,RT_Bool.thisRepN,RT_Bool.thisTrialN,RT_Bool.thisN,RT_Bool.thisIndex,Instr_RT_Day1_Bool.thisRepN,Instr_RT_Day1_Bool.thisTrialN,Instr_RT_Day1_Bool.thisN,Instr_RT_Day1_Bool.thisIndex,Instr_RT_Days_Bool.thisRepN,Instr_RT_Days_Bool.thisTrialN,Instr_RT_Days_Bool.thisN,Instr_RT_Days_Bool.thisIndex,RT_Block.thisRepN,RT_Block.thisTrialN,RT_Block.thisN,RT_Block.thisIndex,RT_Iter.thisRepN,RT_Iter.thisTrialN,RT_Iter.thisN,RT_Iter.thisIndex,TR_Old_Bool.thisRepN,TR_Old_Bool.thisTrialN,TR_Old_Bool.thisN,TR_Old_Bool.thisIndex,TR_Old_Block.thisRepN,TR_Old_Block.thisTrialN,TR_Old_Block.thisN,TR_Old_Block.thisIndex,TR_Iter.thisRepN,TR_Iter.thisTrialN,TR_Iter.thisN,TR_Iter.thisIndex,TR_Feedback_Bool.thisRepN,TR_Feedback_Bool.thisTrialN,TR_Feedback_Bool.thisN,TR_Feedback_Bool.thisIndex,TR_Penalty_Bool.thisRepN,TR_Penalty_Bool.thisTrialN,TR_Penalty_Bool.thisN,TR_Penalty_Bool.thisIndex,stim_key_map_ctx1,stim_key_map_ctx2,Instr_Exp_Text.started,Instr_Exp_Text.stopped,Instr_Exp_Key.keys,Instr_Exp_Key.rt,Instr_Exp_Key.started,Instr_Exp_Key.stopped,Instr_RT_Hand_Rext.started,Instr_RT_Hand_Rext.stopped,Instr_RT_Hand_Key.keys,Instr_RT_Hand_Key.rt,Instr_RT_Hand_Key.started,Instr_RT_Hand_Key.stopped,Symbol,Finger,Block_Type,Remap,Trial_Count,Set_Prep_Time,Block_Num,Grp_B,Grp_R,Day,RT_Circle_Frame_Hand.started,RT_Circle_Frame_Hand.stopped,RT_Press_Hand.keys,RT_Press_Hand.corr,RT_Press_Hand.rt,RT_Press_Hand.started,RT_Press_Hand.stopped,RT_HandShape.started,RT_HandShape.stopped,RT_Stim_Hand.started,RT_Stim_Hand.stopped,RT_Circle_Frame_Feedback.started,RT_Circle_Frame_Feedback.stopped,RT_Feedback_Image.started,RT_Feedback_Image.stopped,Post_Trial_Circle_Frame.started,Post_Trial_Circle_Frame.stopped,instr_HAND_TR_text.started,instr_HAND_TR_text.stopped,Instr_HAND_TR_press.keys,Instr_HAND_TR_press.rt,Instr_HAND_TR_press.started,Instr_HAND_TR_press.stopped,Instr_Block_Num_Text.started,Instr_Block_Num_Text.stopped,Instr_Block_Num_Press.keys,Instr_Block_Num_Press.rt,Instr_Block_Num_Press.started,Instr_Block_Num_Press.stopped,TR_too_early,TR_too_late,TR_Circle_Hand.started,TR_Circle_Hand.stopped,TR_Circle_Frame_Hand.started,TR_Circle_Frame_Hand.stopped,TR_HandShape.started,TR_HandShape.stopped,TR_Stim_Hand.started,TR_Stim_Hand.stopped,TR_Press_Hand.keys,TR_Press_Hand.corr,TR_Press_Hand.rt,TR_Press_Hand.started,TR_Press_Hand.stopped,Tr_Circle_Frame_Feedback.started,Tr_Circle_Frame_Feedback.stopped,TR_Feedback_Text.started,TR_Feedback_Text.stopped,TR_Feedback_Image.started,TR_Feedback_Image.stopped,Instr_CR_Old_Text_Ctx1.started,Instr_CR_Old_Text_Ctx1.stopped,Instr_CR_Old_Press_Ctx1.keys,Instr_CR_Old_Press_Ctx1.rt,Instr_CR_Old_Press_Ctx1.started,Instr_CR_Old_Press_Ctx1.stopped,Shape,ctx,Repeat_Count,Brp_R,RT_Circle_Fame.started,RT_Circle_Fame.stopped,RT_Ctx.started,RT_Ctx.stopped,RT_Stim_Image.started,RT_Stim_Image.stopped,RT_Press.keys,RT_Press.corr,RT_Press.rt,RT_Press.started,RT_Press.stopped,Instr_CR_Old_Text_Ctx2.started,Instr_CR_Old_Text_Ctx2.stopped,Instr_CR_Old_Press_Ctx2.keys,Instr_CR_Old_Press_Ctx2.rt,Instr_CR_Old_Press_Ctx2.started,Instr_CR_Old_Press_Ctx2.stopped,Instr_RT_Day1_Text.started,Instr_RT_Day1_Text.stopped,Instr_RT_Day1_Press.keys,Instr_RT_Day1_Press.rt,Instr_RT_Day1_Press.started,Instr_RT_Day1_Press.stopped,Instr_TR_text.started,Instr_TR_text.stopped,Instr_TR_Press.keys,Instr_TR_Press.rt,Instr_TR_Press.started,Instr_TR_Press.stopped,TR_Circle_Frame.started,TR_Circle_Frame.stopped,TR_Circle.started,TR_Circle.stopped,TR_Ctx.started,TR_Ctx.stopped,TR_Stim_Image.started,TR_Stim_Image.stopped,TR_Press.keys,TR_Press.corr,TR_Press.rt,TR_Press.started,TR_Press.stopped,TR_Circle_Frame_Penalty.started,TR_Circle_Frame_Penalty.stopped,TR_Penalty_Text.started,TR_Penalty_Text.stopped,TR_Penalty_Press.keys,TR_Penalty_Press.rt,TR_Penalty_Press.started,TR_Penalty_Press.stopped,participant,day,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,3,i,TR,0,3,0.19699960163938002,2,1,,1,,,,,,,,,,,,,,,,130.66004360001534,None,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,130.35467920009978,None,130.35467920009978,None,130.35467920009978,None,,,,,,,media/ddnb.png,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.72656160010956,128.72656160010956,128.72656160010956,None,128.72656160010956,None,130.10980510013178,None,h,0,1.5967412998434156,128.72656160010956,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2,u,TR,0,0,0.1086509237321136,3,1,,1,,,,,,,,,,,,,,,,133.6758527001366,None,,,,,,,130.86126080015674,None,h,0.8944339998997748,130.86126080015674,None,0,0,,,,,,,,,,,,,,133.36770369997248,None,133.36770369997248,None,133.36770369997248,None,,,,,,,media/dinb.png,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.78515120013617,131.78515120013617,131.78515120013617,None,131.78515120013617,None,133.27605890017003,None,u,1,1.5457822000607848,131.78515120013617,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,h,TR,0,1,0.7709488612812272,3,1,,1,,,,,,,,,,,,,,,,135.7933424001094,None,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,135.48978390009142,None,135.48978390009142,None,135.48978390009142,None,,,,,,,media/djnb.png,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.8793250999879,133.8793250999879,133.8793250999879,None,133.8793250999879,None,134.69280029996298,None,i,0,1.580276899971068,133.8793250999879,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,2,u,TR,0,2,0.006112857620394818,3,1,,1,,,,,,,,,,,,,,,,137.96170990006067,None,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,137.6533238000702,None,137.6533238000702,None,137.6533238000702,None,,,,,,,media/dinb.png,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.99387670005672,135.99387670005672,135.99387670005672,None,135.99387670005672,None,137.57743880013004,None,h,0,1.6257027999963611,135.99387670005672,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,3,l,TR,0,3,0.13658874000885146,3,1,,1,,,,,,,,,,,,,,,,140.17634470015764,None,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,139.87231430015527,None,139.87231430015527,None,139.87231430015527,None,,,,,,,media/ddnb.png,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.17696720012464,138.17696720012464,138.17696720012464,None,138.17696720012464,None,139.62680450011976,None,l,1,1.6662705999333411,138.17696720012464,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,i,TR,0,0,0.07067674150627856,4,1,,1,,,,,,,,,,,,,,,,142.99330330011435,None,,,,,,,140.37800040002912,None,h,0.5376120998989791,140.37800040002912,None,0,0,,,,,,,,,,,,,,142.68556410004385,None,142.68556410004385,None,142.68556410004385,None,,,,,,,media/dnnb.png,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.94516730005853,140.94516730005853,140.94516730005853,None,140.94516730005853,None,142.46024759998545,None,h,0,1.713854500092566,140.94516730005853,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,2,u,TR,0,1,0.07373970217384573,4,1,,1,,,,,,,,,,,,,,,,145.22656930005178,None,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,144.9207191001624,None,144.9207191001624,None,144.9207191001624,None,,,,,,,media/dinb.png,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.19285079999827,143.19285079999827,143.19285079999827,None,143.19285079999827,None,144.71063260012306,None,u,1,1.69892490003258,143.19285079999827,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,0,h,TR,0,2,0.7656521710049682,4,1,,1,,,,,,,,,,,,,,,,147.35985090001486,None,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,147.05004460015334,None,147.05004460015334,None,147.05004460015334,None,,,,,,,media/djnb.png,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145.42617240012623,145.42617240012623,145.42617240012623,None,145.42617240012623,None,146.24305539997295,None,i,0,1.5929973998572677,145.42617240012623,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,3,l,TR,0,3,0.05832886640375068,4,1,,1,,,,,,,,,,,,,,,,151.65983680007048,None,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,media/ddnb.png,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.56012949999422,147.56012949999422,147.56012949999422,None,147.56012949999422,None,None,None,l,1,1.139054900035262,147.56012949999422,None,148.7410153001547,None,148.7410153001547,None,h,0.9167073999997228,150.72649929998443,None,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,2,l,TR,0,0,1.0066782061932535,5,1,,1,,,,,,,,,,,,,,,,154.36014070012607,None,,,,,,,151.86569190002047,None,h,0.4735367000102997,151.86569190002047,None,0,0,,,,,,,,,,,,,,154.0562831000425,None,154.0562831000425,None,154.0562831000425,None,,,,,,,media/dinb.png,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.36420319997706,152.36420319997706,152.36420319997706,None,152.36420319997706,None,152.9428241001442,None,h,0,1.6550457999110222,152.36420319997706,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3,i,TR,0,1,0.8151168228356382,5,1,,1,,,,,,,,,,,,,,,,156.60949080018327,None,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,156.30010170000605,None,156.30010170000605,None,156.30010170000605,None,,,,,,,media/ddnb.png,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.56001919996925,154.56001919996925,154.56001919996925,None,154.56001919996925,None,155.32681690016761,None,l,0,1.71505430014804,154.56001919996925,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,1,h,TR,0,2,1.207069308614434,5,1,,1,,,,,,,,,,,,,,,,158.91017560008913,None,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,158.60781270009466,None,158.60781270009466,None,158.60781270009466,None,,,,,,,media/dnnb.png,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.8100672001019,156.8100672001019,156.8100672001019,None,156.8100672001019,None,157.19316140003502,None,h,1,1.753093000035733,156.8100672001019,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,2,l,TR,0,3,0.04478750276619747,5,1,,1,,,,,,,,,,,,,,,,161.16040759999305,None,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,160.85701100016013,None,160.85701100016013,None,160.85701100016013,None,,,,,,,media/dinb.png,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.10975489998236,159.10975489998236,159.10975489998236,None,159.10975489998236,None,160.64555530017242,None,u,0,1.709493299946189,159.10975489998236,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,h,TR,0,0,0.6014426506534658,6,1,,1,,,,,,,,,,,,,,,,164.0264714001678,None,,,,,,,161.3622310999781,None,h,0.6652640998363495,161.3622310999781,None,0,0,,,,,,,,,,,,,,163.7242420001421,None,163.7242420001421,None,163.7242420001421,None,,,,,,,media/dnnb.png,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.04756900016218,162.04756900016218,162.04756900016218,None,162.04756900016218,None,163.04346309998073,None,l,0,1.6354984000790864,162.04756900016218,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3,i,TR,0,1,0.8450937435620532,6,1,,1,,,,,,,,,,,,,,,,166.2934940000996,None,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,165.98567730002105,None,165.98567730002105,None,165.98567730002105,None,,,,,,,media/ddnb.png,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.2266254001297,164.2266254001297,164.2266254001297,None,164.2266254001297,None,164.96028070012107,None,h,0,1.7203555000014603,164.2266254001297,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,3,i,TR,0,2,1.1265791196158332,6,1,,1,,,,,,,,,,,,,,,,168.52717560017481,None,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,168.2176030999981,None,168.2176030999981,None,168.2176030999981,None,,,,,,,media/ddnb.png,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.495895100059,166.495895100059,166.495895100059,None,166.495895100059,None,166.96154280006886,None,u,0,1.6911015999503434,166.495895100059,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,2,l,TR,0,3,1.2009441197695876,6,1,,1,,,,,,,,,,,,,,,,170.82706460007466,None,,,,,,,,,,,,,0,0,,,,,,,,,,,,,,170.52441850001924,None,170.52441850001924,None,170.52441850001924,None,,,,,,,media/dinb.png,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.72821300011128,168.72821300011128,168.72821300011128,None,168.72821300011128,None,169.11048320005648,None,h,0,1.7630479000508785,168.72821300011128,None,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2020_Dec_04_1108,Context_Learning_new,2020.1.3,59.735336674377244,
